INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJl_CT7Qm1RIYRmiQYoWVnXp8', '8', '2015-04-10 13:06:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 17:24:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 17:13:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 17:25:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 17:40:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 17:31:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 17:04:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 17:43:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 17:05:40');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 17:01:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-11 18:53:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-11 18:16:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-11 18:33:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-11 18:22:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '0', '2015-04-11 18:15:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-11 18:26:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-11 18:44:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '2', '2015-04-11 18:46:46');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '3', '2015-04-11 18:14:26');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-11 18:51:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-11 19:29:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 19:54:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 19:38:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 19:27:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-11 19:20:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 19:21:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-11 19:34:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 19:54:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-11 19:58:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 19:01:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 20:45:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-11 20:14:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 20:49:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 20:13:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 20:15:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 20:43:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 20:49:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 20:36:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 20:46:40');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 20:06:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '2', '2015-04-11 21:08:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '5', '2015-04-11 21:07:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 21:18:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-11 21:46:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '2', '2015-04-11 21:06:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '3', '2015-04-11 21:07:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-11 21:20:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-11 21:43:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '4', '2015-04-11 21:13:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-11 21:13:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 22:47:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 22:25:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 22:55:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 22:35:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 22:21:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-11 22:38:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-11 22:37:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 22:02:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-11 22:27:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-11 22:26:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-11 23:43:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-11 23:42:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '1', '2015-04-11 23:53:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-11 23:44:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '0', '2015-04-11 23:07:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '1', '2015-04-11 23:17:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-11 23:46:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '1', '2015-04-11 23:02:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-11 23:13:46');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '5', '2015-04-11 23:24:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '4', '2015-04-12 00:00:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-12 00:48:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-12 00:01:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-12 00:21:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '1', '2015-04-12 00:55:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-12 00:54:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '4', '2015-04-12 00:24:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '1', '2015-04-12 00:51:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '2', '2015-04-12 00:37:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-12 00:38:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 13:43:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '24', '2015-04-12 13:45:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 13:19:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 13:06:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '25', '2015-04-12 13:22:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 13:32:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '25', '2015-04-12 13:52:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '24', '2015-04-12 13:05:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 13:37:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '25', '2015-04-12 13:17:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 14:02:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 14:47:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 14:51:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 14:21:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 14:36:03');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 14:37:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '25', '2015-04-12 14:57:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 14:21:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 14:18:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '24', '2015-04-12 14:08:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '25', '2015-04-12 15:19:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '21', '2015-04-12 15:45:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '24', '2015-04-12 15:05:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '25', '2015-04-12 15:40:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 15:02:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 15:08:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '24', '2015-04-12 15:29:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 15:14:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '23', '2015-04-12 15:14:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '22', '2015-04-12 15:08:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '19', '2015-04-12 16:22:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '19', '2015-04-12 16:00:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '16', '2015-04-12 16:28:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '16', '2015-04-12 16:22:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 16:51:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 16:44:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '17', '2015-04-12 16:39:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '16', '2015-04-12 16:47:37');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '18', '2015-04-12 16:33:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '20', '2015-04-12 16:30:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-12 17:00:03');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-12 17:20:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 17:01:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-12 17:32:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 17:03:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 17:20:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-12 17:42:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 17:03:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-12 17:57:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-12 17:37:26');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '0', '2015-04-12 18:11:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '2', '2015-04-12 18:47:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-12 18:55:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-12 18:57:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-12 18:42:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '5', '2015-04-12 18:32:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-12 18:23:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-12 18:44:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '5', '2015-04-12 18:26:41');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-12 18:15:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 19:11:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-12 19:58:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-12 19:35:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-12 19:07:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 19:05:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 19:19:19');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-12 19:57:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 19:39:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-12 19:58:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-12 19:32:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 20:28:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 20:17:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 20:26:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-12 20:12:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '10', '2015-04-12 20:02:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 20:32:13');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '14', '2015-04-12 20:08:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-12 20:25:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 20:37:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-12 20:08:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '9', '2015-04-12 21:44:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '4', '2015-04-12 21:55:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-12 21:18:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-12 21:42:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-12 21:56:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-12 21:50:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '5', '2015-04-12 21:12:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-12 21:35:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-12 21:41:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '8', '2015-04-12 21:27:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-12 22:48:19');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 22:34:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 22:42:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 22:37:37');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-12 22:43:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '13', '2015-04-12 22:53:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-12 22:32:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '12', '2015-04-12 22:09:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '15', '2015-04-12 22:33:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '11', '2015-04-12 22:46:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '5', '2015-04-12 23:07:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '3', '2015-04-12 23:47:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '6', '2015-04-12 23:37:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJ6YfXzQm1RIYRVK9wjpy7k1k', '7', '2015-04-12 23:31:07');
